mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_auto_class_weights,param_bagging_temperature,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
48.88623778025309,2.3034233919935887,0.04844371477762858,0.005025677890670481,Balanced,0.6208342600258236,221,8,307,8.473201101373808,0.17190763971672393,5.867521656638482,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.6208342600258236, 'border_count': 221, 'depth': 8, 'iterations': 307, 'l2_leaf_reg': 8.473201101373808, 'learning_rate': 0.17190763971672393, 'random_strength': 5.867521656638482}",0.7716326597992602,0.7790320855526979,0.780602548217186,0.7770890978563814,0.003911191246371349,1
16.172121286392212,0.4242578660016939,0.05703592300415039,0.0012956388779992794,Balanced,1.065255307264138,219,7,140,3.962735057040824,0.05958008171890075,0.15637406741193932,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 1.065255307264138, 'border_count': 219, 'depth': 7, 'iterations': 140, 'l2_leaf_reg': 3.962735057040824, 'learning_rate': 0.05958008171890075, 'random_strength': 0.15637406741193932}",0.7755606180665611,0.7678861447478192,0.7795862890579364,0.7743443506241056,0.004853371617619684,3
19.53084397315979,1.5639617063905784,0.04574402173360189,0.006089334654473981,Balanced,0.5234014807063696,160,7,235,1.055221171236024,0.25463842853645025,7.068583438476171,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.5234014807063696, 'border_count': 160, 'depth': 7, 'iterations': 235, 'l2_leaf_reg': 1.055221171236024, 'learning_rate': 0.25463842853645025, 'random_strength': 7.068583438476171}",0.7497213417855257,0.738320506681542,0.7295328926691449,0.7391915803787376,0.008264883401905279,16
17.61627197265625,0.330837651021761,0.05520494778951009,0.014820361772187962,Balanced,0.8290071680409873,64,6,360,10.26300878513349,0.20532310765058334,9.149606755437807,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.8290071680409873, 'border_count': 64, 'depth': 6, 'iterations': 360, 'l2_leaf_reg': 10.26300878513349, 'learning_rate': 0.20532310765058334, 'random_strength': 9.149606755437807}",0.764771526677232,0.765879625287345,0.7715338832585454,0.767395011741041,0.002961380726535267,6
5.501662890116374,0.9233052078571657,0.041066487630208336,0.009064517947779243,Balanced,0.9500385777897993,43,5,132,1.6355835028602363,0.10329469651469865,3.2518432202674705,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.9500385777897993, 'border_count': 43, 'depth': 5, 'iterations': 132, 'l2_leaf_reg': 1.6355835028602363, 'learning_rate': 0.10329469651469865, 'random_strength': 3.2518432202674705}",0.7778991679873216,0.772355315532343,0.7570442918519908,0.7690995917905518,0.008819722878002628,5
26.753909190495808,1.092846977558753,0.08693401018778484,0.006120215316545355,Balanced,0.829606178338064,135,9,134,5.722149251619493,0.04587827378149051,7.132457872229949,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.829606178338064, 'border_count': 135, 'depth': 9, 'iterations': 134, 'l2_leaf_reg': 5.722149251619493, 'learning_rate': 0.04587827378149051, 'random_strength': 7.132457872229949}",0.7191415742208136,0.7037502529952165,0.7240175146737226,0.7156364472965843,0.0086373186445979,19
206.28644434611002,17.02430382603715,0.9878473281860352,0.8818106916434064,Balanced,0.8607850486168974,249,9,458,1.4043358953843135,0.22319886690573623,1.1089182081183133,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.8607850486168974, 'border_count': 249, 'depth': 9, 'iterations': 458, 'l2_leaf_reg': 1.4043358953843135, 'learning_rate': 0.22319886690573623, 'random_strength': 1.1089182081183133}",0.734148177496038,0.7455699097773806,0.7471140444843751,0.742277377252598,0.005782675534725914,15
10.458940347035727,0.4703088316198081,0.05690209070841471,0.003927129274808148,Balanced,0.5393365018657701,210,4,151,6.6327557197638365,0.21865482592783825,1.393324544058757,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.5393365018657701, 'border_count': 210, 'depth': 4, 'iterations': 151, 'l2_leaf_reg': 6.6327557197638365, 'learning_rate': 0.21865482592783825, 'random_strength': 1.393324544058757}",0.7682039091389329,0.7545994118992495,0.7618896233292032,0.7615643147891286,0.005558774176670146,9
21.313559929529827,2.699384291321613,0.11790402730305989,0.01748431750406528,Balanced,0.7044173792778172,174,6,128,3.2879816549162246,0.0330939729486379,2.8975245291376805,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.7044173792778172, 'border_count': 174, 'depth': 6, 'iterations': 128, 'l2_leaf_reg': 3.2879816549162246, 'learning_rate': 0.0330939729486379, 'random_strength': 2.8975245291376805}",0.7490613444268357,0.75378094152067,0.7534018189327634,0.752081368293423,0.00214108097312752,12
34.856597105662026,10.112177586979993,0.143509308497111,0.06172176620325508,Balanced,0.2612212872540044,97,5,144,3.95633685837714,0.041648277949081186,4.565355704829102,"{'auto_class_weights': 'Balanced', 'bagging_temperature': 0.2612212872540044, 'border_count': 97, 'depth': 5, 'iterations': 144, 'l2_leaf_reg': 3.95633685837714, 'learning_rate': 0.041648277949081186, 'random_strength': 4.565355704829102}",0.7486988246170101,0.7416427658177546,0.746408455223549,0.7455833485527711,0.002939114629528124,13
